# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
19.45           	U               	(3.40382372e-01 1.15306361e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.40382372e-01 1.15306361e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.5            	U               	(3.40590304e-01 1.14765390e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.40590304e-01 1.14765390e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.55           	U               	(3.40797201e-01 1.14226964e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.40797201e-01 1.14226964e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.6            	U               	(3.41003070e-01 1.13691072e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.41003070e-01 1.13691072e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.65           	U               	(3.41207914e-01 1.13157703e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.41207914e-01 1.13157703e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.7            	U               	(3.41411741e-01 1.12626845e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.41411741e-01 1.12626845e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.75           	U               	(3.41614554e-01 1.12098487e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.41614554e-01 1.12098487e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.8            	U               	(3.41816360e-01 1.11572617e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.41816360e-01 1.11572617e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.85           	U               	(3.42017164e-01 1.11049224e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.42017164e-01 1.11049224e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.9            	U               	(3.42216971e-01 1.10528296e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.42216971e-01 1.10528296e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
19.95           	U               	(3.42415787e-01 1.10009823e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.42415787e-01 1.10009823e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
19.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
20              	U               	(3.42613616e-01 1.09493793e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.42613616e-01 1.09493793e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
20              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
